ID_Cliente,Evasion,Genero,Adulto_Mayor,Socio,Dependientes,Meses_Antiguedad,Servicio_Telefonico,Multiples_Lineas,Servicio_Internet,Seguridad_Online,Respaldo_Online,Proteccion_Dispositivo,Soporte_Tecnico,TV_Streaming,Peliculas_Streaming,Tipo_Contrato,Facturacion_Digital,Metodo_Pago,Cargos_Mensuales,Cargos_Diarios,Cargos_Totales
4710-FDUIZ,1,masculino,0,1,0,56,1,1,fibra_optica,0,1,0,0,1,1,un_ano,0,credit card (automatic),100.3,3.34,5614.45
4710-NKCAW,0,masculino,0,1,1,5,1,1,dsl,1,1,0,1,0,0,mes_a_mes,0,credit card (automatic),64.4,2.15,316.9
4712-AUQZO,0,masculino,0,0,0,18,0,0,dsl,1,0,1,0,0,0,mes_a_mes,0,cheque_correo,33.6,1.12,550.35
4712-UYOOI,0,femenino,0,1,1,20,1,0,sin_internet,0,0,0,0,0,0,mes_a_mes,0,cheque_electronico,20.0,0.67,417.65
4713-LZDRV,1,femenino,1,0,0,2,1,0,fibra_optica,0,0,0,0,0,1,mes_a_mes,1,cheque_electronico,79.6,2.65,195.05
4713-ZBURT,0,masculino,0,0,1,45,1,1,fibra_optica,0,0,1,0,1,1,dos_anos,0,bank transfer (automatic),99.7,3.32,4634.35
4716-HHKQH,0,masculino,1,1,0,20,1,1,fibra_optica,0,1,0,1,1,1,mes_a_mes,0,cheque_electronico,107.05,3.57,2172.05
4716-MRVEN,0,femenino,0,0,0,29,1,0,sin_internet,0,0,0,0,0,0,un_ano,0,cheque_correo,20.0,0.67,599.3
4717-GHADL,0,femenino,0,0,0,50,1,1,dsl,0,1,0,1,1,1,dos_anos,1,cheque_correo,79.6,2.65,4024.2
4718-DHSMV,0,femenino,0,0,0,11,0,0,dsl,0,0,0,0,1,0,mes_a_mes,1,cheque_correo,35.8,1.19,363.15
4718-WXBGI,0,masculino,0,1,1,72,1,1,dsl,1,1,1,1,1,1,dos_anos,1,credit card (automatic),91.95,3.06,6614.9
4719-UMSIY,0,masculino,0,0,1,6,1,0,sin_internet,0,0,0,0,0,0,mes_a_mes,0,cheque_correo,19.65,0.65,100.9
4720-VSTSI,1,femenino,0,0,0,44,1,1,fibra_optica,0,1,1,0,0,0,mes_a_mes,1,bank transfer (automatic),84.8,2.83,3862.55
4723-BEGSG,0,masculino,0,1,0,72,1,1,dsl,1,0,1,1,1,1,dos_anos,0,credit card (automatic),86.65,2.89,6094.25
4724-WXVWF,0,masculino,0,0,0,48,1,1,fibra_optica,1,0,0,1,0,1,mes_a_mes,1,cheque_electronico,95.4,3.18,4445.3
4726-DLWQN,0,masculino,1,0,0,50,1,1,dsl,1,1,0,0,1,0,mes_a_mes,1,bank transfer (automatic),70.35,2.34,3454.6
4727-MCYZG,0,masculino,0,0,0,1,1,0,dsl,0,0,0,0,0,1,mes_a_mes,0,cheque_correo,55.55,1.85,55.55
4729-XKASR,1,masculino,0,0,1,1,0,0,dsl,0,0,0,0,0,0,mes_a_mes,0,cheque_electronico,24.75,0.82,24.75
4730-AWNAU,0,masculino,0,1,1,36,0,0,dsl,1,0,1,1,1,1,un_ano,0,credit card (automatic),60.7,2.02,2234.55
4732-RRJZC,0,masculino,0,1,1,7,1,0,sin_internet,0,0,0,0,0,0,mes_a_mes,0,cheque_correo,20.25,0.68,144.35
4735-ASGMA,1,masculino,0,0,0,26,1,1,fibra_optica,0,0,1,0,1,1,mes_a_mes,1,cheque_electronico,98.35,3.28,2515.3
4735-BJKOU,0,femenino,0,0,0,40,1,0,sin_internet,0,0,0,0,0,0,dos_anos,0,cheque_correo,20.15,0.67,804.85
4737-AQCPU,0,masculino,0,1,1,72,1,1,dsl,1,1,1,1,0,0,dos_anos,0,credit card (automatic),72.1,2.4,5016.65
4737-HOBAX,0,masculino,0,1,0,63,1,1,dsl,0,0,1,1,1,1,dos_anos,0,credit card (automatic),79.8,2.66,5034.05
4741-WWJQZ,0,femenino,0,1,0,2,1,0,fibra_optica,1,0,0,1,0,0,mes_a_mes,1,cheque_electronico,80.15,2.67,194.55
4742-DRORA,0,masculino,0,1,1,60,1,1,fibra_optica,1,0,1,0,1,0,un_ano,1,bank transfer (automatic),95.4,3.18,5812.0
4742-TXUEX,0,femenino,0,1,1,47,1,0,sin_internet,0,0,0,0,0,0,dos_anos,0,bank transfer (automatic),19.3,0.64,890.5
4745-LSPLO,1,masculino,0,0,0,1,1,0,sin_internet,0,0,0,0,0,0,mes_a_mes,0,cheque_correo,20.5,0.68,20.5
4747-LCAQL,0,masculino,0,0,0,25,1,0,dsl,1,1,0,1,1,1,mes_a_mes,1,cheque_correo,79.0,2.63,1902.0
4749-OJKQU,0,femenino,0,0,0,4,1,1,fibra_optica,0,0,0,0,0,0,mes_a_mes,1,cheque_electronico,75.65,2.52,302.35
4749-VFKVB,1,femenino,0,0,0,1,1,1,dsl,0,0,0,0,0,0,mes_a_mes,1,cheque_correo,50.1,1.67,50.1
4750-UKWJK,0,femenino,1,1,0,37,1,0,sin_internet,0,0,0,0,0,0,un_ano,0,cheque_correo,19.6,0.65,727.8
4750-ZRXIU,1,femenino,1,0,0,4,1,1,fibra_optica,0,0,0,0,0,1,mes_a_mes,1,cheque_electronico,84.6,2.82,360.1
4751-ERMAN,0,masculino,0,1,1,72,1,0,dsl,0,1,1,0,1,1,dos_anos,1,bank transfer (automatic),75.4,2.51,5480.25
4753-PADAS,0,femenino,0,1,0,67,1,1,fibra_optica,0,1,1,0,1,1,un_ano,1,bank transfer (automatic),105.7,3.52,6816.95
4759-PXTAN,0,femenino,0,1,0,59,1,1,dsl,0,1,0,1,1,1,un_ano,1,cheque_electronico,80.1,2.67,4693.2
4759-TRPLW,1,masculino,0,0,0,1,1,0,fibra_optica,0,0,0,0,0,0,mes_a_mes,0,cheque_electronico,70.4,2.35,70.4
4760-THGOT,0,femenino,0,1,0,43,1,1,fibra_optica,1,1,0,0,0,1,mes_a_mes,1,cheque_electronico,94.1,3.14,4107.3
4760-XOHVN,1,femenino,0,1,1,1,1,0,sin_internet,0,0,0,0,0,0,mes_a_mes,0,cheque_correo,19.45,0.65,19.45
4763-PGDPO,1,femenino,0,0,0,4,1,0,fibra_optica,0,0,0,0,0,0,mes_a_mes,0,cheque_electronico,70.4,2.35,281.0
4765-OXPPD,1,femenino,0,1,1,9,1,0,dsl,1,1,1,1,0,0,mes_a_mes,0,cheque_correo,65.0,2.17,663.05
4767-HZZHQ,0,masculino,0,1,1,30,1,0,fibra_optica,0,1,1,0,0,0,mes_a_mes,0,bank transfer (automatic),82.05,2.74,2570.2
4770-QAZXN,0,femenino,0,0,0,13,1,0,sin_internet,0,0,0,0,0,0,mes_a_mes,0,credit card (automatic),19.45,0.65,232.1
4770-UEZOX,0,masculino,0,0,0,2,1,0,fibra_optica,0,1,0,0,0,0,mes_a_mes,1,cheque_electronico,74.75,2.49,144.8
4774-HHGGS,0,masculino,0,1,0,30,1,0,sin_internet,0,0,0,0,0,0,dos_anos,0,cheque_correo,19.05,0.64,637.55
4776-XSKYQ,0,femenino,0,1,1,12,0,0,dsl,0,0,0,1,0,0,un_ano,0,credit card (automatic),30.25,1.01,368.85
4778-IZARL,0,masculino,0,1,0,63,1,0,fibra_optica,1,1,1,1,1,1,dos_anos,1,credit card (automatic),110.1,3.67,6705.7
4779-ZGICK,0,masculino,0,1,1,48,1,1,sin_internet,0,0,0,0,0,0,dos_anos,0,cheque_correo,23.55,0.78,1173.35
4781-ZXYGU,0,masculino,0,1,1,1,1,0,sin_internet,0,0,0,0,0,0,mes_a_mes,1,bank transfer (automatic),20.15,0.67,20.15
4782-OSFXZ,0,femenino,1,1,0,71,1,1,dsl,1,1,1,1,0,1,dos_anos,1,bank transfer (automatic),82.7,2.76,5831.2
4785-FCIFB,0,femenino,0,1,0,61,1,1,sin_internet,0,0,0,0,0,0,dos_anos,0,cheque_correo,24.4,0.81,1417.9
4785-NKHCX,0,masculino,1,0,0,5,1,0,sin_internet,0,0,0,0,0,0,mes_a_mes,0,bank transfer (automatic),20.05,0.67,94.15
4785-QRJHC,1,masculino,1,1,0,46,0,0,dsl,0,1,1,1,1,1,un_ano,1,bank transfer (automatic),59.9,2.0,2816.65
4786-UKSNZ,1,masculino,0,0,0,1,1,0,sin_internet,0,0,0,0,0,0,mes_a_mes,0,cheque_correo,20.2,0.67,20.2
4789-KWMXN,1,masculino,0,1,0,47,1,1,fibra_optica,1,0,1,1,1,1,un_ano,1,credit card (automatic),110.85,3.7,5275.8
4791-QRGMF,1,masculino,0,1,0,59,1,1,fibra_optica,0,0,1,0,1,1,un_ano,1,bank transfer (automatic),99.5,3.32,5961.1
4795-KTRTH,1,femenino,1,1,0,5,1,1,fibra_optica,0,1,0,0,0,0,mes_a_mes,1,cheque_electronico,81.0,2.7,371.65
4795-UXVCJ,0,masculino,0,0,0,26,1,0,sin_internet,0,0,0,0,0,0,un_ano,0,credit card (automatic),19.8,0.66,457.3
4795-WRNVT,0,femenino,0,0,0,40,1,0,dsl,1,1,0,0,1,0,mes_a_mes,0,cheque_correo,65.1,2.17,2586.0
4797-AXPXK,1,femenino,0,0,1,1,1,0,dsl,1,1,0,1,0,0,mes_a_mes,1,cheque_electronico,60.0,2.0,60.0
4797-MIWUM,0,masculino,0,1,1,7,1,0,sin_internet,0,0,0,0,0,0,mes_a_mes,1,bank transfer (automatic),20.25,0.68,174.7
4800-CZMPC,1,femenino,0,1,1,48,1,1,fibra_optica,1,1,0,0,1,1,un_ano,1,credit card (automatic),103.25,3.44,5037.55
4800-VHZKI,1,femenino,0,0,0,1,1,0,sin_internet,0,0,0,0,0,0,mes_a_mes,1,cheque_correo,19.9,0.66,19.9
4801-JZAZL,0,femenino,0,1,1,11,0,0,dsl,1,0,0,0,0,0,mes_a_mes,1,cheque_electronico,29.6,0.99,346.45
4801-KFYKL,0,masculino,0,0,1,8,1,0,sin_internet,0,0,0,0,0,0,mes_a_mes,0,bank transfer (automatic),19.45,0.65,159.2
4803-AXVYP,1,femenino,1,0,0,38,1,1,fibra_optica,0,0,0,1,1,1,mes_a_mes,1,cheque_electronico,99.55,3.32,3734.25
4803-LBYPN,0,masculino,0,1,1,34,1,0,sin_internet,0,0,0,0,0,0,mes_a_mes,0,cheque_correo,20.8,0.69,635.9
4804-NCPET,0,masculino,0,1,1,19,1,0,sin_internet,0,0,0,0,0,0,dos_anos,0,cheque_correo,20.2,0.67,387.4
4806-DXQCE,0,femenino,1,1,0,70,1,1,fibra_optica,1,1,1,1,1,1,dos_anos,1,cheque_electronico,113.65,3.79,7714.65
4806-HIPDW,1,femenino,0,1,0,1,1,0,fibra_optica,0,0,0,0,0,0,mes_a_mes,1,cheque_electronico,68.95,2.3,68.95
4806-KEXQR,1,masculino,0,0,0,4,1,0,fibra_optica,0,0,0,0,0,1,mes_a_mes,1,cheque_electronico,79.9,2.66,324.3
4807-IZYOZ,0,femenino,0,0,0,51,1,0,sin_internet,0,0,0,0,0,0,dos_anos,0,bank transfer (automatic),20.65,0.69,1020.75
4808-YNLEU,0,femenino,0,1,0,35,1,0,dsl,1,0,0,0,1,0,un_ano,1,bank transfer (automatic),62.15,2.07,2215.45
4811-JBUVU,0,masculino,0,0,0,30,1,1,fibra_optica,0,0,0,1,0,1,mes_a_mes,1,credit card (automatic),89.9,3.0,2723.15
4813-HQMGZ,0,femenino,0,1,0,8,1,1,fibra_optica,0,0,0,1,0,1,mes_a_mes,1,cheque_electronico,90.25,3.01,743.75
4815-GBTCD,0,femenino,0,1,0,4,0,0,dsl,0,0,0,0,0,0,mes_a_mes,1,cheque_electronico,25.15,0.84,99.95
4815-TUMEQ,0,femenino,0,0,0,10,1,0,sin_internet,0,0,0,0,0,0,un_ano,1,cheque_correo,19.3,0.64,185.2
4815-YOSUK,0,masculino,0,1,1,72,1,1,fibra_optica,1,1,1,1,0,1,un_ano,1,credit card (automatic),104.9,3.5,7537.5
4816-JBHOV,1,masculino,1,0,0,2,1,0,dsl,0,0,0,0,0,0,mes_a_mes,1,cheque_electronico,44.7,1.49,93.7
4816-LXZYW,1,femenino,0,0,0,23,1,1,fibra_optica,0,1,0,0,0,0,mes_a_mes,1,cheque_electronico,79.15,2.64,1676.95
4816-OKWNX,0,masculino,0,1,1,50,1,0,fibra_optica,0,1,1,1,1,1,un_ano,1,bank transfer (automatic),103.4,3.45,5236.4
4817-KEQSP,0,femenino,0,1,1,71,1,0,sin_internet,0,0,0,0,0,0,dos_anos,0,bank transfer (automatic),19.85,0.66,1326.35
4817-QRJSX,1,femenino,0,0,0,10,1,1,fibra_optica,0,1,0,0,0,0,mes_a_mes,1,credit card (automatic),81.0,2.7,818.05
4817-VYYWS,1,femenino,0,0,0,30,1,1,fibra_optica,0,1,0,0,1,1,mes_a_mes,1,cheque_electronico,100.2,3.34,2983.8
4818-DRBQT,1,masculino,0,1,0,29,1,1,fibra_optica,0,1,0,0,0,0,mes_a_mes,1,bank transfer (automatic),80.15,2.67,2265.25
4818-QIUFN,1,femenino,1,0,0,20,1,1,fibra_optica,1,0,0,0,0,0,mes_a_mes,1,cheque_electronico,79.15,2.64,1520.9
4819-HJPIW,0,masculino,0,0,0,18,0,0,dsl,0,0,0,0,0,0,mes_a_mes,0,cheque_correo,25.15,0.84,476.8
4821-SJHJV,0,femenino,0,1,1,32,1,1,fibra_optica,1,0,0,0,1,0,mes_a_mes,0,cheque_electronico,89.6,2.99,2901.8
4821-WQOYN,0,femenino,0,1,1,72,1,0,sin_internet,0,0,0,0,0,0,dos_anos,1,credit card (automatic),20.1,0.67,1326.25
4822-LPTYJ,0,masculino,0,1,0,72,1,1,fibra_optica,0,1,1,0,1,1,dos_anos,1,bank transfer (automatic),103.75,3.46,7346.2
4822-NGOCH,1,femenino,0,0,0,13,1,1,fibra_optica,0,1,1,0,0,0,mes_a_mes,1,cheque_electronico,84.45,2.82,1058.6
4822-RVYBB,1,masculino,1,0,0,8,1,1,fibra_optica,0,0,1,0,1,1,mes_a_mes,1,cheque_electronico,100.6,3.35,819.4
4822-YCXMX,1,masculino,0,0,0,25,1,1,fibra_optica,0,0,0,0,0,1,mes_a_mes,1,cheque_electronico,84.8,2.83,2043.45
4824-GUCBY,0,femenino,1,0,0,22,1,0,fibra_optica,1,1,0,0,0,0,mes_a_mes,0,cheque_electronico,81.7,2.72,1820.9
4825-FUREZ,0,masculino,0,1,0,42,1,0,sin_internet,0,0,0,0,0,0,dos_anos,0,cheque_electronico,20.25,0.68,835.5
4825-XJGDM,0,femenino,0,0,0,61,0,0,dsl,1,1,1,1,0,0,un_ano,0,credit card (automatic),43.7,1.46,2696.55
4826-DXMUP,0,masculino,0,0,1,35,1,0,dsl,0,0,0,1,1,1,un_ano,1,cheque_correo,72.1,2.4,2495.15
4826-TZEVA,0,femenino,0,0,0,40,1,0,fibra_optica,0,1,0,0,0,0,mes_a_mes,0,credit card (automatic),74.8,2.49,2971.7
4826-XTSOH,1,masculino,1,1,0,1,1,1,fibra_optica,0,0,0,0,1,0,mes_a_mes,1,cheque_electronico,86.05,2.87,86.05
4827-DPADN,0,femenino,0,1,1,72,1,1,dsl,1,0,1,1,1,1,dos_anos,1,bank transfer (automatic),83.3,2.78,6042.7
4827-LTQRJ,0,femenino,1,1,1,66,1,1,fibra_optica,1,1,0,1,1,1,un_ano,1,credit card (automatic),110.6,3.69,7210.85
4827-USJHP,0,masculino,0,0,0,20,1,0,dsl,0,1,0,0,0,0,mes_a_mes,1,cheque_correo,51.8,1.73,1023.85
4828-FAZPK,0,femenino,0,1,1,16,1,1,fibra_optica,0,1,0,0,0,0,mes_a_mes,1,credit card (automatic),79.95,2.66,1267.95
4829-AUOAX,1,femenino,0,0,0,46,1,1,fibra_optica,0,0,0,0,1,1,mes_a_mes,0,bank transfer (automatic),96.05,3.2,4399.5
4829-ZLJTK,0,femenino,1,1,0,72,1,1,fibra_optica,1,1,1,0,1,1,dos_anos,1,cheque_electronico,112.4,3.75,8046.85
4830-FAXFM,0,masculino,0,0,1,19,1,1,sin_internet,0,0,0,0,0,0,mes_a_mes,1,credit card (automatic),24.1,0.8,439.2
4831-EOBFE,1,masculino,0,1,1,29,1,0,fibra_optica,1,0,0,0,1,1,mes_a_mes,0,credit card (automatic),94.65,3.16,2649.15
4832-VRBMR,0,masculino,1,1,0,65,1,1,fibra_optica,0,1,1,0,1,1,un_ano,1,bank transfer (automatic),103.15,3.44,6792.45
4833-QTJNO,0,masculino,1,1,0,67,1,1,fibra_optica,1,1,0,0,0,0,mes_a_mes,0,bank transfer (automatic),83.85,2.8,5588.8
4835-YSJMR,0,masculino,0,0,0,39,1,0,dsl,0,0,0,1,0,0,dos_anos,1,bank transfer (automatic),49.8,1.66,1971.15
4836-WNFNO,0,femenino,0,1,0,72,1,1,sin_internet,0,0,0,0,0,0,dos_anos,0,credit card (automatic),25.0,0.83,1849.2
4837-PZTIC,0,femenino,0,0,0,47,0,0,dsl,1,0,1,1,0,0,dos_anos,0,cheque_correo,41.9,1.4,1875.25
4837-QUSFT,0,femenino,0,1,0,65,1,1,fibra_optica,1,1,0,1,1,0,un_ano,1,bank transfer (automatic),100.15,3.34,6643.5
4840-ORQXB,0,femenino,1,0,0,56,1,1,fibra_optica,0,1,1,0,1,1,mes_a_mes,0,cheque_electronico,104.75,3.49,5841.35
4844-JJWUY,1,femenino,1,0,0,1,1,0,fibra_optica,0,1,0,0,0,1,mes_a_mes,1,cheque_electronico,86.0,2.87,86.0
4846-WHAFZ,1,femenino,1,1,0,37,1,1,fibra_optica,0,0,0,0,0,0,mes_a_mes,1,cheque_electronico,76.5,2.55,2868.15
4847-QNOKA,1,femenino,0,0,0,1,1,0,dsl,0,0,0,0,0,0,mes_a_mes,1,bank transfer (automatic),44.9,1.5,44.9
4847-TAJYI,0,femenino,1,0,0,6,1,0,fibra_optica,0,0,0,0,1,1,mes_a_mes,1,cheque_electronico,89.35,2.98,567.8
4849-PYRLQ,0,femenino,1,0,0,56,1,1,dsl,1,0,1,1,0,1,dos_anos,0,bank transfer (automatic),73.25,2.44,4054.2
4851-BQDNX,0,masculino,0,1,1,40,1,0,fibra_optica,0,0,1,0,1,0,un_ano,1,cheque_electronico,85.05,2.84,3355.65
4853-OITSN,0,masculino,0,1,0,5,1,1,fibra_optica,1,0,0,0,0,1,mes_a_mes,1,cheque_electronico,89.15,2.97,413.25
4853-RULSV,1,masculino,0,0,0,70,1,1,fibra_optica,1,0,0,1,1,1,dos_anos,1,credit card (automatic),104.0,3.47,7250.15
4854-CIDCF,0,femenino,1,0,0,3,1,0,fibra_optica,0,0,1,0,0,0,mes_a_mes,0,cheque_electronico,73.85,2.46,196.4
4854-SSLTN,0,masculino,0,1,1,2,1,0,dsl,1,1,0,1,0,0,dos_anos,0,cheque_correo,59.5,1.98,130.5
4855-SNKMY,1,femenino,0,0,0,1,1,0,dsl,0,0,0,0,0,0,mes_a_mes,1,cheque_electronico,44.1,1.47,44.1
4859-ZSRDZ,0,femenino,0,1,1,58,0,0,dsl,0,0,1,1,1,1,dos_anos,1,credit card (automatic),55.5,1.85,3166.9
4860-IJUDE,0,masculino,0,0,0,13,1,0,fibra_optica,1,0,0,0,0,0,mes_a_mes,1,credit card (automatic),73.75,2.46,956.65
4860-YZGZM,0,masculino,0,0,0,10,1,0,sin_internet,0,0,0,0,0,0,mes_a_mes,0,cheque_electronico,20.0,0.67,185.4
4868-AADLV,0,masculino,1,1,1,66,1,1,fibra_optica,1,1,1,1,1,1,un_ano,1,cheque_electronico,116.25,3.88,7862.25
4869-EPIUS,0,masculino,0,1,0,56,1,0,fibra_optica,0,0,0,0,0,1,un_ano,1,cheque_electronico,80.9,2.7,4557.5
4871-JTKJF,1,femenino,1,0,0,1,1,0,fibra_optica,0,0,0,0,0,0,mes_a_mes,1,cheque_electronico,69.65,2.32,69.65
4872-JCVCA,0,femenino,0,1,0,71,0,0,dsl,1,1,1,1,0,0,dos_anos,1,bank transfer (automatic),47.6,1.59,3377.8
4872-VXRIL,0,masculino,0,0,0,56,1,1,dsl,1,1,0,1,0,0,un_ano,1,bank transfer (automatic),64.65,2.16,3665.55
4873-ILOLJ,1,masculino,0,0,0,24,1,0,fibra_optica,0,0,0,0,1,1,mes_a_mes,1,cheque_electronico,90.35,3.01,2238.5
4877-EVATK,1,masculino,0,0,0,1,1,0,sin_internet,0,0,0,0,0,0,mes_a_mes,0,cheque_correo,20.0,0.67,20.0
4877-TSOFF,0,femenino,0,1,1,55,1,1,dsl,1,1,0,1,0,1,un_ano,1,bank transfer (automatic),75.75,2.52,4264.25
4878-BUNFV,0,masculino,0,1,1,42,1,0,sin_internet,0,0,0,0,0,0,dos_anos,0,cheque_correo,20.7,0.69,828.85
4879-GZLFH,0,femenino,0,1,1,42,1,0,fibra_optica,0,0,1,0,1,1,mes_a_mes,1,cheque_electronico,92.15,3.07,3875.4
4881-GQJTW,0,masculino,0,0,0,14,1,0,sin_internet,0,0,0,0,0,0,mes_a_mes,0,credit card (automatic),19.6,0.65,300.4
4881-JVQOD,0,masculino,1,1,1,10,0,0,dsl,0,0,0,0,0,1,mes_a_mes,1,bank transfer (automatic),34.55,1.15,362.6
4883-KCPZJ,0,femenino,0,1,1,22,1,1,sin_internet,0,0,0,0,0,0,dos_anos,0,credit card (automatic),25.25,0.84,555.4
4883-QICIH,1,masculino,0,1,1,32,1,0,fibra_optica,0,0,0,0,0,0,mes_a_mes,1,bank transfer (automatic),69.75,2.33,2347.9
4884-LEVMQ,0,masculino,0,1,0,39,1,0,sin_internet,0,0,0,0,0,0,dos_anos,1,bank transfer (automatic),20.45,0.68,790.0
4884-TVUQF,0,femenino,1,0,0,57,1,1,fibra_optica,1,0,1,1,0,1,dos_anos,0,credit card (automatic),101.3,3.38,5779.6
4884-ZTHVF,0,femenino,1,0,0,8,1,0,fibra_optica,0,1,0,0,1,0,mes_a_mes,1,cheque_electronico,87.1,2.9,713.6
4890-VMUAV,0,masculino,0,0,0,63,1,1,dsl,1,1,1,1,0,0,un_ano,0,cheque_electronico,71.5,2.38,4576.3
4891-NLUBA,0,femenino,0,1,1,61,0,0,dsl,0,1,1,1,1,1,dos_anos,1,bank transfer (automatic),61.45,2.05,3751.15
4892-VLANZ,1,masculino,0,0,0,1,1,0,sin_internet,0,0,0,0,0,0,mes_a_mes,0,cheque_correo,19.8,0.66,19.8
4893-GYUJU,0,femenino,0,0,0,50,1,0,sin_internet,0,0,0,0,0,0,un_ano,1,cheque_correo,19.35,0.64,1033.0
4895-TMWIR,1,masculino,1,1,0,11,1,0,sin_internet,0,0,0,0,0,0,mes_a_mes,0,cheque_correo,19.95,0.66,214.75
4896-CPRPF,0,masculino,0,1,1,35,1,1,sin_internet,0,0,0,0,0,0,dos_anos,0,bank transfer (automatic),25.45,0.85,809.25
4897-QSUYC,1,femenino,0,0,0,1,1,0,sin_internet,0,0,0,0,0,0,mes_a_mes,1,cheque_correo,20.15,0.67,20.15
4900-MSOMT,0,femenino,0,1,1,72,1,1,dsl,1,1,1,1,1,0,dos_anos,0,bank transfer (automatic),80.2,2.67,5714.2
4902-OHLSK,1,femenino,1,0,0,29,1,1,fibra_optica,0,0,0,1,1,1,mes_a_mes,0,cheque_electronico,98.65,3.29,2862.75
4903-CNOZC,0,masculino,0,0,0,29,1,1,dsl,0,1,1,0,0,1,un_ano,0,credit card (automatic),70.9,2.36,1964.6
4903-UYAVB,1,masculino,0,1,0,5,1,0,sin_internet,0,0,0,0,0,0,mes_a_mes,0,cheque_correo,19.35,0.64,126.05
4905-JEFDW,1,masculino,0,0,0,11,0,0,dsl,0,0,1,0,1,0,un_ano,1,cheque_electronico,41.6,1.39,470.6
4906-ZHGPK,0,masculino,0,1,1,54,1,1,dsl,0,1,0,1,1,0,un_ano,1,cheque_electronico,70.7,2.36,3770.0
4908-XAXAY,0,femenino,1,0,0,49,1,0,fibra_optica,0,1,1,0,0,1,un_ano,1,bank transfer (automatic),89.85,2.99,4287.2
4909-JOUPP,0,masculino,1,1,0,72,1,1,fibra_optica,0,1,1,1,1,1,dos_anos,0,credit card (automatic),109.7,3.66,7898.45
4910-AQFFX,1,masculino,0,1,1,9,1,1,fibra_optica,0,0,1,0,0,0,mes_a_mes,1,bank transfer (automatic),79.35,2.64,661.25
4910-GMJOT,1,femenino,0,0,0,1,1,1,fibra_optica,0,0,0,0,1,1,mes_a_mes,1,cheque_electronico,94.6,3.15,94.6
4911-BANWH,1,femenino,0,0,1,31,1,1,fibra_optica,0,0,0,0,1,0,mes_a_mes,1,credit card (automatic),86.55,2.88,2697.4
4912-PIGUY,0,femenino,0,0,0,1,1,1,fibra_optica,0,0,0,0,1,0,mes_a_mes,1,cheque_electronico,84.6,2.82,84.6
4913-EHYUI,1,masculino,1,1,1,56,1,1,fibra_optica,1,0,1,0,1,1,un_ano,1,bank transfer (automatic),104.55,3.48,5794.65
4915-BFSXL,0,masculino,0,1,1,70,1,1,dsl,1,0,1,0,1,0,dos_anos,0,credit card (automatic),68.95,2.3,4858.7
4918-FYJNT,0,femenino,1,1,0,55,1,1,fibra_optica,0,1,1,1,0,0,mes_a_mes,0,cheque_electronico,90.45,3.02,5044.8
4918-QLLIW,1,masculino,0,0,0,3,1,0,dsl,0,0,0,0,1,0,mes_a_mes,0,credit card (automatic),53.4,1.78,188.7
4919-IKATY,1,masculino,0,1,1,5,1,1,fibra_optica,1,0,1,0,0,0,mes_a_mes,1,cheque_electronico,84.5,2.82,453.75
4919-MOAVT,1,masculino,0,0,1,3,1,0,fibra_optica,0,0,0,0,0,0,mes_a_mes,0,cheque_electronico,69.65,2.32,220.1
4922-CVPDX,0,femenino,0,1,0,26,1,0,dsl,0,1,1,0,1,1,dos_anos,1,credit card (automatic),73.5,2.45,1905.7
4923-ADWXJ,0,femenino,0,0,0,25,1,0,dsl,0,1,0,1,0,1,mes_a_mes,1,bank transfer (automatic),65.8,2.19,1679.65
4925-LMHOK,1,masculino,0,0,0,15,1,1,dsl,0,1,0,1,0,0,mes_a_mes,1,credit card (automatic),58.6,1.95,939.7
4926-UMJZD,0,femenino,0,1,0,31,1,0,dsl,0,0,0,1,0,0,mes_a_mes,1,cheque_correo,49.2,1.64,1498.55
4927-WWOOZ,0,masculino,0,1,0,2,1,1,fibra_optica,0,0,1,0,1,0,mes_a_mes,1,cheque_electronico,91.45,3.05,171.45
4929-BSTRX,1,femenino,0,0,0,1,1,0,dsl,0,0,0,0,1,0,mes_a_mes,1,cheque_correo,53.55,1.78,53.55
4929-ROART,0,masculino,0,0,0,18,1,1,dsl,1,0,0,0,0,0,mes_a_mes,0,cheque_correo,56.25,1.88,969.85
4929-XIHVW,0,masculino,1,1,0,2,1,0,fibra_optica,0,0,1,0,1,1,mes_a_mes,1,credit card (automatic),95.5,3.18,181.65
4931-TRZWN,0,femenino,0,0,0,13,1,0,dsl,1,0,0,0,1,1,mes_a_mes,1,cheque_electronico,71.95,2.4,923.85
4933-BSAIP,0,femenino,0,1,0,40,1,0,sin_internet,0,0,0,0,0,0,dos_anos,0,cheque_correo,19.1,0.64,780.1
4933-IKULF,0,femenino,1,0,0,17,1,0,sin_internet,0,0,0,0,0,0,un_ano,0,cheque_correo,20.65,0.69,330.6
4936-YPJNK,0,femenino,0,0,0,10,1,0,sin_internet,0,0,0,0,0,0,mes_a_mes,1,cheque_correo,19.9,0.66,199.45
4937-QPZPO,0,masculino,0,1,1,61,1,1,fibra_optica,0,0,1,0,1,1,un_ano,1,cheque_electronico,99.9,3.33,6241.35
4939-KYYPY,0,masculino,0,0,0,27,1,1,dsl,0,0,1,1,0,0,mes_a_mes,0,cheque_electronico,59.45,1.98,1611.65
4940-KHCWD,0,femenino,0,1,0,60,0,0,dsl,1,1,0,1,0,0,dos_anos,0,bank transfer (automatic),37.7,1.26,2288.7
